Date,Open,High,Low,Close,Adj Close,Volume
8/6/2018,52,52.445,51.130001,51.8825,49.515965,486568400
8/13/2018,52.327499,54.487499,51.924999,54.395,52.095917,557495600
8/20/2018,54.525002,54.794998,53.459999,54.040001,51.755936,451300800
8/27/2018,54.287498,57.217499,54.0825,56.907501,54.502232,650762400
9/3/2018,57.102501,57.4175,55.177502,55.325001,52.986614,530531600
9/10/2018,55.237499,57.087502,54.1175,55.959999,53.594776,792999600
9/17/2018,55.537498,55.737499,53.825001,54.415001,52.115067,874984400
9/24/2018,54.205002,56.610001,54.157501,56.435001,54.049698,517372400
10/1/2018,56.987499,58.3675,55.145,56.072498,53.702518,570665200
10/8/2018,55.552502,56.817501,53.080002,55.5275,53.180557,768031200
10/15/2018,55.290001,55.747501,53.25,54.827499,52.510136,594081600
10/22/2018,54.947498,56.057499,53.1675,54.075001,51.78944,742398400
10/29/2018,54.797501,55.59,51.357498,51.869999,49.677643,1082425200
11/5/2018,51.075001,52.529999,49.5425,51.1175,48.956947,764797600
11/12/2018,49.75,49.962502,46.482498,48.3825,46.499241,968906000
11/19/2018,47.5,47.674999,43.025002,43.072498,41.395912,657994800
11/26/2018,43.560001,45.700001,42.564999,44.645,42.907211,854999600
12/3/2018,46.115002,46.235001,42.075001,42.122501,40.482891,670107200
12/10/2018,41.25,43.142502,40.8325,41.369999,39.759682,870150800
12/17/2018,41.362499,42.087502,37.407501,37.682499,36.215725,1150777200
12/24/2018,37.037498,39.630001,36.647499,39.057499,37.537197,764640800
12/31/2018,39.6325,39.84,35.5,37.064999,35.622257,887850000
1/7/2019,37.174999,38.6325,36.474998,38.072498,36.59053,814824400
1/14/2019,37.712502,39.470001,37.305,39.205002,37.678951,621168000
1/21/2019,39.102501,39.532501,37.924999,39.439999,37.904816,450006400
1/28/2019,38.947498,42.25,38.415001,41.630001,40.009567,809187200
2/4/2019,41.852501,43.892502,41.82,42.602501,40.94421,605593600
2/11/2019,42.762501,43.119999,42.3125,42.605,41.122227,448918400
2/18/2019,42.427502,43.330002,42.372501,43.2425,41.737537,325000400
2/25/2019,43.540001,43.967499,43.182499,43.7425,42.220135,483522400
3/4/2019,43.922501,44.4375,42.375,43.227501,41.723061,467119200
3/11/2019,43.872501,46.8325,43.837502,46.529999,44.910633,632534000
3/18/2019,46.450001,49.422501,46.182499,47.762501,46.100231,729373200
3/25/2019,47.877499,48.220001,46.145,47.487499,45.834801,671354400
4/1/2019,47.91,49.275002,47.095001,49.25,47.535965,446161600
4/8/2019,49.105,50.712502,49.052502,49.717499,47.987198,528026800
4/15/2019,49.645,51.037498,49.502499,50.965,49.191284,385342400
4/22/2019,50.7075,52.119999,50.529999,51.075001,49.297447,389981600
4/29/2019,51.099998,53.827499,49.7775,52.9375,51.095131,745822400
5/6/2019,51.072498,52.209999,48.192501,49.294998,47.579407,694654400
5/13/2019,46.927502,48.1175,45.712502,47.25,45.7812,745662000
5/20/2019,45.880001,47,44.452499,44.7425,43.351646,627880400
5/27/2019,44.73,45.147499,43.747501,43.767502,42.406956,418765600
6/3/2019,43.900002,47.98,42.567501,47.537498,46.059761,617392800
6/10/2019,47.952499,49.197498,47.575001,48.185001,46.687126,447372400
6/17/2019,48.224998,50.212502,48.0425,49.695,48.150196,526635600
6/24/2019,49.634998,50.392502,48.822498,49.48,47.941879,469474000
7/1/2019,50.7925,51.27,50.162498,51.057499,49.470341,291262800
7/8/2019,50.202499,51.0975,49.602501,50.825001,49.245064,406402800
7/15/2019,51.022499,51.625,50.59,50.647499,49.073082,349566400
7/22/2019,50.912498,52.432499,50.9025,51.935001,50.320557,348612800
7/29/2019,52.115002,55.342499,50.407501,51.005001,49.419468,879082000
8/5/2019,49.497501,50.8825,48.145,50.247501,48.685516,692845600
8/12/2019,49.904999,53.035,49.787498,51.625,50.210247,644382400
8/19/2019,52.654999,53.610001,50.25,50.66,49.271694,567620000
8/26/2019,51.465,52.612499,50.830002,52.185001,50.754906,439958400
9/2/2019,51.607498,53.605,51.055,53.314999,51.853931,329948400
9/9/2019,53.709999,56.605,52.767502,54.6875,53.188816,701467600
9/16/2019,54.432499,55.939999,54.3675,54.432499,52.940804,569162000
9/23/2019,54.737499,55.622501,54.285,54.705002,53.205841,465780800
9/30/2019,55.224998,57.055,53.782501,56.752499,55.197227,634486800
10/7/2019,56.567501,59.41,56.0825,59.052502,57.4342,588705600
10/14/2019,58.724998,59.532501,58.299999,59.102501,57.48283,422709600
10/21/2019,59.380001,61.682499,59.330002,61.645,59.955654,388122000
10/28/2019,61.855,63.982498,59.314999,63.955002,62.202351,654221600
11/4/2019,64.332497,65.110001,63.842499,65.035004,63.252754,423960800
11/11/2019,64.574997,66.445,64.57,66.440002,64.813271,461333600
11/18/2019,66.449997,67,65.099998,65.445,63.842617,455825200
11/25/2019,65.677498,67,65.625,66.8125,65.176628,301081200
12/2/2019,66.817497,67.75,64.072502,67.677498,66.020439,456599200
12/9/2019,67.5,68.824997,66.227501,68.787498,67.103271,568117600
12/16/2019,69.25,70.662498,69.245003,69.860001,68.149513,732720000
12/23/2019,70.1325,73.4925,70.092499,72.449997,70.676109,386438000
12/30/2019,72.364998,75.150002,71.305,74.357498,72.536888,526723200
1/6/2020,73.447502,78.167503,73.1875,77.582497,75.682915,670091600
1/13/2020,77.910004,79.684998,77.387497,79.682503,77.731499,652055600
1/20/2020,79.297501,80.832497,78.912498,79.577499,77.629082,463685200
1/27/2020,77.514999,81.962502,76.220001,77.377502,75.482956,866734800
2/3/2020,76.074997,81.305,75.555,80.0075,78.048576,652341200
2/10/2020,78.544998,81.805,78.462502,81.237503,79.436516,492263600
2/17/2020,78.839996,81.162498,77.625,78.262497,76.527489,476635200
2/24/2020,74.315002,76.044998,64.092499,68.339996,66.824951,1398039200
3/2/2020,70.57,76,69.43,72.2575,70.655609,1293800800
3/9/2020,65.9375,71.610001,62,69.4925,67.951904,1616839600
3/16/2020,60.487499,64.769997,57,57.310001,56.039478,1620263600
3/23/2020,57.02,64.669998,53.1525,61.935001,60.561947,1384190000
3/30/2020,62.685001,65.622498,59.224998,60.352501,59.014534,837010800
4/6/2020,62.724998,67.925003,62.345001,66.997498,65.512207,735437600
4/13/2020,67.077499,72.0625,66.457497,70.699997,69.132637,829547200
4/20/2020,69.487503,70.752502,66.357498,70.7425,69.174187,678844800
4/27/2020,70.449997,74.75,69.550003,72.267502,70.66539,790054000
5/4/2020,72.292503,77.587502,71.580002,77.532501,75.813652,672706400
5/11/2020,77.025002,79.922501,75.052498,76.927498,75.425697,834147600
5/18/2020,78.292503,80.222504,77.580002,79.722504,78.166138,532904800
5/25/2020,80.875,81.059998,78.272499,79.485001,77.933266,525560400
6/1/2020,79.4375,82.9375,79.302498,82.875,81.25708,497736000
6/8/2020,82.5625,88.692497,81.830002,84.699997,83.046455,811826800
6/15/2020,83.3125,89.139999,83.144997,87.43,85.723167,779940400
6/22/2020,87.834999,93.095001,87.787498,88.407501,86.68158,883003200
6/29/2020,88.3125,92.6175,87.82,91.027496,89.250412,495648000
7/6/2020,92.5,96.317497,92.467499,95.919998,94.047417,564072000
7/13/2020,97.264999,99.955002,93.877502,96.327499,94.446968,718600800
7/20/2020,96.417503,99.25,89.144997,92.614998,90.806946,665196000
7/27/2020,93.709999,106.415001,93.247498,106.260002,104.185547,847635600
8/3/2020,108.199997,114.412498,107.892502,111.112503,108.943344,1003474000
8/10/2020,112.599998,116.042503,109.107498,114.907501,112.867371,941551200
8/17/2020,116.0625,124.8675,113.962502,124.370003,122.161858,835695200
8/24/2020,128.697495,128.785004,123.052498,124.807503,122.591606,1063638000
8/31/2020,127.580002,137.979996,110.889999,120.959999,118.812424,1167976600
9/7/2020,113.949997,120.5,110,112,110.01149,771441800
9/14/2020,114.720001,118.830002,106.089996,106.839996,104.943108,944587000
9/21/2020,104.540001,112.860001,103.099998,112.279999,110.286514,847212600
9/28/2020,115.010002,117.720001,112.220001,113.019997,111.013397,640562200
10/5/2020,113.910004,117,112.25,116.970001,114.89325,548575100
10/12/2020,120.059998,125.389999,118.150002,119.019997,116.906876,881222300
10/19/2020,119.959999,120.419998,114.279999,115.040001,112.997528,519569600
10/26/2020,114.010002,117.279999,107.720001,108.860001,106.927238,684467100
11/2/2020,109.110001,119.620003,107.32,118.690002,116.582726,609571800
11/9/2020,120.5,121.989998,114.129997,119.260002,117.344704,589577900
11/16/2020,118.919998,120.989998,116.809998,117.339996,115.455528,389493400
11/23/2020,117.18,117.620003,112.589996,116.589996,114.717567,365024000
11/30/2020,116.970001,123.779999,116.809998,122.25,120.286667,543370600
12/7/2020,122.309998,125.949997,120.150002,122.410004,120.444115,452278700
12/14/2020,122.599998,129.580002,121.540001,126.660004,124.625854,621538100
12/21/2020,125.019997,134.410004,123.449997,131.970001,129.850601,433310200
12/28/2020,133.990005,138.789993,131.720001,132.690002,130.559021,441102200
1/4/2021,133.520004,133.610001,126.379997,132.050003,129.929306,610791200
1/11/2021,129.190002,131.449997,126.860001,127.139999,125.098152,482792700
1/18/2021,127.779999,139.850006,126.940002,139.070007,136.836548,429687100
1/25/2021,143.070007,145.089996,130.210007,131.960007,129.840759,716991000
2/1/2021,133.75,137.419998,130.929993,136.759995,134.563675,439303000
2/8/2021,136.029999,137.880005,133.690002,135.369995,133.395035,345543100
2/15/2021,135.490005,136.009995,127.410004,129.869995,127.975235,363020300
2/22/2021,128.009995,129.720001,118.389999,121.260002,119.490883,685989200
3/1/2021,123.75,128.720001,117.57,121.419998,119.648537,663456700
3/8/2021,120.93,123.209999,116.209999,121.029999,119.264221,586977300
3/15/2021,121.410004,127.220001,119.68,119.989998,118.23941,626343500
3/22/2021,120.330002,124.239998,118.919998,121.209999,119.441605,488825800
3/29/2021,121.650002,124.18,118.860001,123,121.205475,359904000
4/5/2021,123.870003,133.039993,123.07,133,131.059631,447820500
4/12/2021,132.520004,135,130.630005,134.160004,132.202652,444178800
4/19/2021,133.509995,135.529999,131.300003,134.320007,132.360367,421147600
4/26/2021,134.830002,137.070007,131.070007,131.460007,129.542068,501621500
5/3/2021,132.039993,134.070007,126.699997,130.210007,128.310303,453802300
5/10/2021,129.410004,129.539993,122.25,127.449997,125.803879,514165600
5/17/2021,126.82,128,122.860001,125.43,123.809975,386352000
5/24/2021,126.010002,128.320007,124.550003,124.610001,123.000565,357615000
5/31/2021,125.080002,126.160004,123.129997,125.889999,124.264038,278314500
6/7/2021,126.169998,128.460007,124.830002,127.349998,125.70517,327048100
6/14/2021,127.82,132.550003,127.07,130.460007,128.775024,457142800
6/21/2021,130.300003,134.639999,129.210007,133.110001,131.390793,354155800
6/28/2021,133.410004,140,133.350006,139.960007,138.152328,321267200
7/5/2021,140.070007,145.649994,140.070007,145.110001,143.235809,418559700
7/12/2021,146.210007,150,143.630005,146.389999,144.499252,504249300
7/19/2021,143.75,148.720001,141.669998,148.559998,146.641251,441563700
7/26/2021,148.270004,149.830002,142.539993,145.860001,143.976105,423324000
8/2/2021,146.360001,148.039993,145.179993,146.139999,144.252518,284559400
8/9/2021,146.199997,149.440002,145.300003,149.100006,147.394745,298082900
8/16/2021,148.539993,151.679993,144.5,148.190002,146.495178,429361600
8/23/2021,148.309998,150.860001,146.830002,148.600006,146.900497,272129100
8/30/2021,149,154.979996,148.610001,154.300003,152.535294,386647700
9/6/2021,154.970001,157.259995,148.699997,148.970001,147.266266,354897400
9/13/2021,150.630005,151.419998,145.759995,146.059998,144.389511,492884800
9/20/2021,143.800003,147.470001,141.270004,146.919998,145.239685,394033300
9/27/2021,145.470001,145.960007,139.110001,142.649994,141.018539,441421300
10/4/2021,141.759995,144.220001,138.270004,142.899994,141.265656,382910100
10/11/2021,142.270004,144.899994,139.199997,144.839996,143.183487,354098200
10/18/2021,143.449997,150.179993,143.160004,148.690002,146.989456,340691300
10/25/2021,148.679993,153.169998,146.410004,149.800003,148.086761,392740000
11/1/2021,148.990005,152.429993,147.800003,151.279999,149.549835,324080300
11/8/2021,151.410004,151.570007,147.479996,149.990005,148.490982,281799900
11/15/2021,150.369995,161.020004,149.339996,160.550003,158.94545,462419300
11/22/2021,161.679993,165.699997,156.360001,156.809998,155.242813,359933200
11/29/2021,159.369995,170.300003,157.800003,161.839996,160.222549,669611100
12/6/2021,164.289993,179.630005,164.279999,179.449997,177.65657,569227700
12/13/2021,181.119995,182.130005,169.690002,171.139999,169.429596,769299200
12/20/2021,168.279999,176.850006,167.460007,176.279999,174.51825,359176900
12/27/2021,177.089996,181.330002,177.070007,177.570007,175.795334,340248100
1/3/2022,177.830002,182.940002,171.029999,172.169998,170.449326,481949000
1/10/2022,169.080002,177.179993,168.169998,173.070007,171.340332,422655700
1/17/2022,171.509995,172.539993,162.300003,162.410004,160.786865,400041100
1/24/2022,160.020004,170.350006,154.699997,170.330002,168.627701,688258600
1/31/2022,170.160004,176.240005,169.509995,172.389999,170.66713,458553300
2/7/2022,172.860001,176.649994,168.039993,168.639999,167.167328,412902000
2/14/2022,167.369995,173.339996,166.190002,167.300003,165.83902,362252300
2/21/2022,164.979996,166.690002,152,164.850006,163.4104,414293700
2/28/2022,163.059998,168.910004,161.970001,163.169998,161.745056,418671400
3/7/2022,163.360001,165.020004,154.5,154.729996,153.378754,521334100
3/14/2022,151.449997,164.479996,150.100006,163.979996,162.548004,503123700
3/21/2022,163.509995,175.279999,163.009995,174.720001,173.194214,446083700
3/28/2022,172.169998,179.610001,171.940002,174.309998,172.787781,465395100
4/4/2022,174.570007,178.490005,169.199997,170.089996,168.60463,393099200
4/11/2022,168.710007,171.270004,165.039993,165.289993,163.846542,297460200
4/18/2022,163.919998,171.529999,161.5,161.789993,160.377121,376787700
4/25/2022,161.119995,166.199997,155.380005,157.649994,156.273254,541697200
5/2/2022,156.710007,166.479996,153.270004,157.279999,155.906509,566928200
5/9/2022,154.929993,156.740005,138.800003,147.110001,146.039581,686227300
5/16/2022,145.550003,149.770004,132.610001,137.589996,136.588852,548244700
5/23/2022,137.789993,149.679993,137.139999,149.639999,148.551163,495921700
5/30/2022,149.070007,151.740005,144.460007,145.380005,144.322174,338923400
6/6/2022,147.029999,149.869995,137.059998,137.130005,136.132202,354267700
6/13/2022,132.869995,137.339996,129.039993,131.559998,130.602707,541168600
6/20/2022,133.419998,141.910004,133.320007,141.660004,140.629242,315960300
6/27/2022,142.699997,143.490005,133.770004,138.929993,137.919083,373549800
7/4/2022,137.770004,147.550003,136.929993,147.039993,145.970078,278219600
7/11/2022,145.669998,150.860001,142.119995,150.169998,149.077286,366316600
7/18/2022,150.740005,156.279999,146.699997,154.089996,152.968781,360988700
7/25/2022,154.009995,163.630005,150.800003,162.509995,161.327515,370548900
8/1/2022,161.009995,167.190002,159.630005,165.350006,164.146866,322415000
8/8/2022,166.369995,172.169998,163.25,172.100006,171.085052,318771500
8/15/2022,171.520004,176.149994,171.309998,171.520004,170.508484,322647200
8/22/2022,169.690002,171.050003,163.559998,163.619995,162.65506,307194600
8/29/2022,161.149994,162.899994,154.669998,155.809998,154.891113,390399000
9/5/2022,156.470001,157.820007,152.679993,157.369995,156.441925,314117000
9/12/2022,159.589996,164.259995,148.369995,150.699997,149.811264,568337900
9/19/2022,149.309998,158.740005,148.559998,150.429993,149.542847,473543200
9/26/2022,149.660004,154.720001,138,138.199997,137.384964,577537000
10/3/2022,138.210007,147.539993,137.690002,140.089996,139.26384,435940600
10/10/2022,140.419998,144.520004,134.369995,138.380005,137.563919,424188400
10/17/2022,141.070007,147.850006,140.270004,147.270004,146.401489,397216400
10/24/2022,147.190002,157.5,144.130005,155.740005,154.821564,512851100
10/31/2022,153.160004,155.449997,134.380005,138.380005,137.563919,510660400
11/7/2022,137.110001,150.009995,134.589996,149.699997,149.064041,461034600
11/14/2022,148.970001,153.589996,146.149994,151.289993,150.647263,382679700
11/21/2022,150.160004,151.830002,146.929993,148.110001,147.480774,204025500
11/28/2022,145.139999,149.130005,140.350006,147.809998,147.182053,401088500
12/5/2022,147.770004,150.919998,140,142.160004,141.556061,341500000
12/12/2022,142.699997,149.970001,133.729996,134.509995,133.938553,505728900
12/19/2022,135.110001,136.809998,129.639999,131.860001,131.29982,384620400
12/26/2022,131.380005,131.410004,125.870003,129.929993,129.378006,307184100
1/2/2023,130.279999,130.899994,124.169998,129.619995,129.069321,369948500
1/9/2023,130.470001,134.919998,128.119995,134.759995,134.187485,333335200
1/16/2023,134.830002,138.610001,133.770004,137.869995,137.284271,271823400
1/23/2023,138.119995,147.229996,137.899994,145.929993,145.310043,338655600
1/30/2023,144.960007,157.380005,141.320007,154.5,153.843628,480249700
2/6/2023,152.570007,155.229996,149.220001,151.009995,150.368454,330758800
2/13/2023,150.949997,156.330002,150.850006,152.550003,152.13385,316792400
2/20/2023,150.199997,151.300003,145.720001,146.710007,146.309784,213742300
2/27/2023,147.710007,151.110001,143.899994,151.029999,150.617996,273994900
3/6/2023,153.789993,156.300003,147.610001,148.5,148.094894,313350800
3/13/2023,147.809998,156.740005,147.699997,155,154.577164,410426600
3/20/2023,155.070007,162.139999,154.149994,160.25,159.812836,350100100
3/27/2023,159.940002,165,155.979996,164.899994,164.45015,267939700
4/3/2023,164.270004,166.839996,161.800003,164.660004,164.210831,200156300
4/10/2023,161.419998,166.320007,159.779999,165.210007,164.759323,263326300
4/17/2023,165.089996,168.160004,164.029999,165.020004,164.569839,249953100
4/24/2023,165,169.850006,162.800003,169.679993,169.217117,256274000
5/1/2023,169.279999,174.300003,164.309998,173.570007,173.096512,360586400
5/8/2023,172.479996,174.589996,171,172.570007,172.099228,250026700
5/15/2023,173.160004,176.389999,170.419998,175.160004,174.923798,258597700
5/22/2023,173.979996,175.770004,170.520004,175.429993,175.19342,250355000
5/29/2023,176.960007,181.779999,176.570007,180.949997,180.705978,286437400
6/5/2023,182.630005,184.949997,177.320007,180.960007,180.715973,347825100
6/12/2023,181.270004,186.990005,180.970001,184.919998,184.670624,333335700
6/19/2023,184.410004,187.559998,182.589996,186.679993,186.428238,203639400
6/26/2023,186.830002,194.479996,185.229996,193.970001,193.70842,281453200
7/3/2023,193.779999,193.880005,189.199997,190.679993,190.422852,170250800
7/10/2023,189.259995,191.699997,186.600006,190.690002,190.432846,250226700
7/17/2023,191.899994,198.229996,191.229996,191.940002,191.681168,310880300
7/24/2023,193.410004,197.199997,192.25,195.830002,195.565918,225884500
7/31/2023,196.059998,196.729996,181.919998,181.990005,181.744583,301423400
8/7/2023,182.130005,183.130005,176.550003,177.789993,177.550232,332452600
8/14/2023,177.970001,179.690002,171.960007,174.490005,174.490005,261440200
8/21/2023,175.070007,181.550003,173.740005,178.610001,178.610001,247514300
8/28/2023,180.089996,189.919998,178.550003,189.460007,189.460007,264165600
9/4/2023,188.279999,189.979996,173.539993,178.179993,178.179993,305075900
9/11/2023,180.070007,180.300003,173.580002,175.009995,175.009995,403692100
9/18/2023,176.479996,179.699997,173.860001,174.789993,174.789993,297294000
9/25/2023,174.199997,176.970001,167.619995,171.210007,171.210007,285792000
10/2/2023,171.220001,177.990005,170.820007,177.490005,177.490005,260531400
10/9/2023,176.809998,182.339996,175.800003,178.850006,178.850006,241810100
10/16/2023,176.75,179.080002,172.639999,172.880005,172.880005,288323000
10/23/2023,170.910004,174.009995,165.669998,168.220001,168.220001,286078100
10/30/2023,169.020004,177.779999,167.899994,176.649994,176.649994,310010400
